"","Day","AGE","Price","Delivery time"
"889",3,25,26290.027764006,45
"890",3,63,311.153808110781,5
"891",19,74,190.444,5
"892",22,46,11104.9791769955,39
"893",7,45,4975.46554288547,93
"894",10,99,8012.65493306891,112
"895",24,67,283.64,6
"896",18,41,368.091720376797,19
"897",2,37,199.295252225519,6
"898",20,80,2148.06445215667,97
"899",8,27,31736.7615270203,32
"900",29,64,3910.32576505429,13
"901",26,85,6177.27516113039,92
"902",4,64,8906.82300446207,35
"903",8,74,143.42,6
"904",9,33,33827.2384729797,49
"905",5,38,24608.9876053545,42
"906",8,71,432.861,5
"907",23,27,4207.84205330701,19
"908",23,45,578.73,5
"909",2,71,2529.50049358342,18
"910",13,53,12016.3797719385,41
"911",24,68,588.958045409674,17
"912",29,61,356.176499752107,17
"913",23,37,178.794248884482,17
"914",27,76,410.663,5
"915",20,67,164.025,5
"916",30,69,480.76,5
"917",14,71,318.788299454636,18
"918",5,91,442.244,5
"919",21,25,26351.154685176,44
"920",16,59,262.518298714144,4
"921",22,26,695.344571145265,18
"922",11,43,4402.92201382034,17
"923",15,21,29207.8086266733,42
"924",12,41,1926,20
"925",22,72,2664.72852912142,13
"926",29,67,88571.655,12
"927",28,44,355.176003966287,17
"928",4,45,58422.76,16
"929",7,30,40953.0550322261,45
"930",10,59,223.110560237977,15
"931",12,48,36301.6668319286,53
"932",30,50,30663.1383242439,39
"933",23,92,244,6
"934",19,24,29610.6058502727,40
"935",9,51,2662.31928606842,91
"936",6,51,328.4125,5
"937",27,67,298,15
"938",8,37,530.5125,5
"939",9,73,12368.4799206743,53
"940",11,37,33803.2027764006,40
"941",3,42,4516,14
"942",17,46,35382.941993059,52
"943",10,56,850.262766484879,78
"944",22,88,145.28684470821,5
"945",7,55,2696.00197433366,8
"946",19,75,3249.23748140803,117
"947",27,44,44332.1393158156,50
"948",11,21,13482.6812097174,32
"949",10,52,29965.6836886465,50
"950",21,36,74525.3855,21
"951",21,69,585.312345066931,21
"952",26,39,98206.535,15
"953",18,45,38162.9112543381,52
"954",6,26,24151.6311353495,41
"955",12,66,2465,12
"956",6,69,187.907022749753,6
"957",9,45,153.444,5
"958",14,84,265.131058358061,6
"959",27,44,476.648487853247,17
"960",6,60,1223.39585389931,12
"961",28,38,44514.7456618741,37
"962",19,39,795.214215202369,18
"963",26,37,34961.9157164105,58
"964",18,29,22687.1006445216,47
"965",3,57,465,17
"966",29,38,703.348537431829,19
"967",27,46,23790.2786316311,45
"968",19,55,118.941147378833,5
"969",21,45,3298.10908193485,17
"970",17,54,21686.079,20
"971",5,72,504.249876053545,17
"972",23,33,2682.30887456619,91
"973",18,86,4844.20483711747,11
"974",18,33,451,5
"975",23,100,6900.41943480416,74
"976",29,45,48482.896,15
"977",20,50,9249.73723351512,31
"978",25,46,8624.27367377293,103
"979",14,48,679,14
"980",13,90,508.7845,6
"981",22,48,4671.80256663376,16
"982",24,31,363,5
"983",29,74,101759.172,16
"984",12,92,4853.20434353406,16
"985",20,93,415.82096933729,5
"986",24,48,3224.19385225583,97
"987",22,92,7519.72632622707,99
"988",14,58,147.387,5
"989",13,28,748.588993554784,20
"990",29,68,284.563212692117,18
"991",1,78,171.575518262586,12
"992",25,24,31.015331355094,4
"993",8,51,6160.30540406544,85
"994",11,93,911.451660882499,15
"995",27,24,981.457610312345,18
"996",20,85,1245,19
"997",30,68,145.215133531157,4
"998",18,68,46696.1398116014,42
"999",12,43,2651.55676747645,108
"1000",8,99,294.783,5
"1001",12,46,486.795656465943,9
"1002",11,42,2519.95537927615,48
"1003",21,90,483.281899109792,5
"1004",21,35,333.165096678235,90
"1005",25,49,7771.52305404065,113
"1006",18,42,45217.7922657412,36
"1007",15,67,42402.5161130392,43
"1008",13,60,31002.7109568666,48
"1009",12,44,32893.3386217154,41
"1010",11,50,93864.1655,17
"1011",16,45,477.943620178042,5
"1012",11,66,536.841,6
"1013",7,24,33267.4070401587,42
"1014",15,77,550.256,5
"1015",16,33,864.856717897868,17
"1016",29,91,128.524,5
"1017",13,48,277.274665344571,18
"1018",18,21,521.258304412494,17
"1019",6,31,504.249876053545,18
"1020",6,65,122.181008902077,7
"1021",23,67,214.917,5
"1022",14,94,1904.11846001974,17
"1023",2,66,8456.19038175508,102
"1024",14,57,1116.79072063179,13
"1025",5,41,78514.591,12
"1026",17,35,5783.86613782846,100
"1027",9,79,1721.88548864758,16
"1028",8,41,76354.388,15
"1029",15,41,26663.4457114527,40
"1030",29,22,2966.25880019831,99
"1031",26,78,2622.70483711747,11
"1032",28,56,577.281,5
"1033",2,37,29398.121467526,40
"1034",16,80,317.611,5
"1035",8,25,6765.73029251363,43
"1036",6,35,61764.53,18
"1037",25,34,5606.77838373822,87
"1038",2,42,430.639563708478,17
"1039",4,83,248.753709198813,5
"1040",8,30,5567.51264253842,38
"1041",18,41,535.47087857848,17
"1042",17,39,1419,16
"1043",16,71,4776.4397828233,12
"1044",17,33,48728.3688646505,44
"1045",28,33,5473.53495290035,40
"1046",10,73,12613.624194348,47
"1047",27,71,19011.4536440258,44
"1048",12,73,2296.59427443238,12
"1049",8,40,42796.0099157164,29
"1050",9,83,189.1505,5
"1051",14,29,149.406,5
"1052",11,79,4120.04164600892,95
"1053",5,94,1491,14
"1054",26,37,4232.42843040474,17
"1055",21,23,88813.791,19
"1056",9,56,3999,15
"1057",18,79,1900.06169792695,14
"1058",16,33,2339.88746298124,13
"1059",18,34,8635.27912741696,75
"1060",7,81,4012,17
"1061",1,86,343.978282329714,10
"1062",21,86,330,13
"1063",9,71,873.432821021319,18
"1064",13,62,592.707305034551,18
"1065",28,37,465.149,5
"1066",7,48,594.294496777392,18
"1067",22,28,531.263262270699,18
"1068",27,75,386.393,5
"1069",3,83,26987.6177491324,40
"1070",19,67,407.433,6
"1071",22,36,45205.1363411006,38
"1072",6,78,494.48862512364,4
"1073",22,61,960.951908775409,18
"1074",21,43,192.523692003949,18
"1075",14,95,329.225,5
"1076",26,68,4489.66436327739,13
"1077",16,80,370.550322260783,18
"1078",25,69,11511.140803173,49
"1079",1,55,331.328210213188,19
"1080",26,104,562.215,5
"1081",26,22,2956.92910262766,26
"1082",24,60,501.97,4
"1083",11,91,46554.441,15
"1084",16,84,4260.11154985192,18
"1085",2,76,313.155180961824,19
"1086",4,30,19579.0694100149,32
"1087",4,25,332.8353115727,3
"1088",24,41,2224.80157946693,14
"1089",7,41,6224.59097669807,103
"1090",7,76,34620.7942488845,47
"1091",8,84,236.106,5
"1092",30,73,519.911,5
"1093",20,78,325.161130391671,20
"1094",17,55,329.26,5
"1095",27,37,401.397620228061,17
"1096",7,89,4712,17
"1097",30,84,46449.8611799703,37
"1098",29,29,445.779426310584,7
"1099",26,56,6733.65096678235,106
"1100",8,48,634.820029747149,115
"1101",6,83,423.434,5
"1102",5,104,214.756,5
"1103",25,60,675.99210266535,21
"1104",5,35,11123.9925632127,45
"1105",9,34,305.15121467526,17
"1106",3,82,1119,13
"1107",17,24,277.450049455984,6
"1108",22,30,28190.7957362419,51
"1109",18,99,6694.85622211205,45
"1110",19,48,47756.091224591,48
"1111",18,67,639.316807139316,17
"1112",1,30,48331.8770451165,34
"1113",13,41,45882.812097174,31
"1114",3,57,3423.30947680158,21
"1115",13,22,1328.31581556767,40
"1116",24,33,44606.1041150223,34
"1117",25,50,397.323,5
"1118",6,86,142.833,5
"1119",30,62,154.076351016361,19
"1120",5,44,45147.7228557263,45
"1121",25,54,177.702032721864,19
"1122",26,84,1577.22112537019,14
"1123",18,37,46737.6420426376,45
"1124",21,57,10914.6023797719,33
"1125",20,69,35317.3326722856,37
"1126",23,41,55572.075,14
"1127",28,38,47351.83,19
"1128",14,26,4332.57511155181,43
"1129",7,37,18569.5785820526,38
"1130",2,63,276.74,5
"1131",15,41,78523.359,18
"1132",27,71,769.381259295984,18
"1133",27,70,2433.77097729516,10
"1134",12,60,323.159742828882,5
"1135",4,67,35398.541398116,46
"1136",10,90,2999.0918065153,20
"1137",17,78,493.401,5
"1138",18,50,4905.42941757157,12
"1139",21,25,545.94,5
"1140",21,42,91178.164,16
"1141",7,33,2258.41263573544,15
"1142",15,38,475.875,5
"1143",7,35,475.587364264561,15
"1144",13,42,57190.941,16
"1145",29,61,456.095944609298,6
"1146",11,94,3566.23889437315,11
"1147",18,28,49097.6182449182,37
"1148",5,87,9999.41993058999,26
"1149",10,81,1904.28874629812,15
"1150",19,86,69713.6625,15
"1151",20,51,560.55,4
"1152",13,74,16654.182449182,38
"1153",30,24,331.444,5
"1154",19,101,45980.651958354,53
"1155",8,89,450.777393879566,12
"1156",29,21,278.724035608309,5
"1157",29,31,18756.2944967774,47
"1158",1,60,772.089832181639,19
"1159",7,97,241.641658440276,13
"1160",2,68,1658.18114511352,13
"1161",1,47,1843.26653504442,17
"1162",3,69,563.279127416956,16
"1163",25,57,354.824431256182,5
"1164",22,39,4307.06712734452,10
"1165",24,69,133.06593951413,18
"1166",10,42,47771.2166584036,51
"1167",17,39,38249.704511651,39
"1168",10,88,300.593471810089,6
"1169",2,26,8741.33168071393,94
"1170",12,21,180.611,5
"1171",28,25,476.470820969337,4
"1172",20,61,23106.450173525,31
"1173",3,93,2914.78874629812,13
"1174",4,52,392.501,6
"1175",9,22,803.398116013882,18
"1176",2,54,23293.6003966287,36
"1177",16,57,1972.18163869694,15
"1178",16,81,490,7
"1179",16,53,431.4835,5
"1180",30,61,799.7922657412,17
"1181",6,89,28035.03,18
"1182",9,34,14101.8710956867,38
"1183",13,61,406.798714144411,5
"1184",18,50,740.099157164105,19
"1185",27,38,1846.51530108588,16
"1186",14,51,340.032,6
"1187",20,40,4575.05503222608,103
"1188",16,49,346.773,6
"1189",23,61,214.544,6
"1190",26,58,280.55390702275,6
"1191",29,30,59.0875370919881,5
"1192",1,23,25543.7600396629,41
"1193",19,49,1960.0631786772,15
"1194",18,41,309.06,6
"1195",1,89,2876,14
"1196",25,73,29294.1318790283,28
"1197",13,23,3645.36130306022,17
"1198",29,37,30201.824,16
"1199",23,44,45448.1824491819,50
"1200",1,20,7745.59990084284,88
"1201",9,39,28461.3311849281,40
"1202",18,92,558.624,4
"1203",30,19,32851.279127417,54
"1204",23,54,3674.82102131879,92
"1205",23,83,396.9,5
"1206",27,52,4613.95736241943,101
"1207",18,88,924.916212196331,20
"1208",29,27,4762.2941757157,12
"1209",2,77,3022.02171767029,22
"1210",12,67,1714.84977689638,85
"1211",9,51,377.186911254338,17
"1212",9,46,3966.21915103653,17
"1213",20,87,829.180651530109,13
"1214",16,25,259.614243323442,3
"1215",9,84,1853.08489634748,20
"1216",17,43,2044.08031730293,101
"1217",23,43,4219.43381259296,83
"1218",15,37,3201.75508180466,86
"1219",19,24,3226.15765989093,89
"1220",20,54,4091.95656465943,15
"1221",6,84,499.681,6
"1222",6,29,1622.98469891412,16
"1223",11,73,19626.5324739712,49
"1224",26,53,2996.48487853247,100
"1225",2,26,442.655786350148,5
"1226",24,82,299.256,4
"1227",26,73,151.725,5
"1228",3,45,14621.9400099157,44
"1229",20,32,4643,13
"1230",2,27,38089.201784829,48
"1231",29,36,305.775,5
"1232",23,65,1401.53257650543,13
"1233",16,35,57542.452,13
"1234",28,52,38775.8525,17
"1235",11,73,4170.68163869694,14
"1236",19,59,18112.6425384234,27
"1237",9,74,408.807121661721,6
"1238",5,41,40699.1680713932,37
"1239",4,60,13706.3559742191,41
"1240",13,88,3878.08489634748,18
"1241",24,58,2533.5096678235,34
"1242",7,59,492.024727992087,6
"1243",22,84,4576,11
"1244",8,40,2207.81836130306,16
"1245",22,84,2026.98519249753,15
"1246",5,61,465.769535113749,5
"1247",16,57,215.746157659891,18
"1248",24,49,2518.2690029615,13
"1249",10,99,85.042037586548,5
"1250",21,41,48165.3296975706,47
"1251",11,48,115.368,4
"1252",17,57,26152.9067922657,40
"1253",6,48,227.7,5
"1254",20,33,4884.9146100691,17
"1255",27,36,8529.29697570649,83
"1256",9,60,506.752602875558,18
"1257",28,31,401.198810114031,17
"1258",3,28,113.056023797719,17
"1259",12,43,2062.89634748272,13
"1260",16,100,342.660731948566,5
"1261",17,95,193.101,5
"1262",16,96,861.426871591472,16
"1263",20,46,69744.0375,16
"1264",21,55,2932.10266535044,17
"1265",27,44,207.897334649556,15
"1266",11,33,393.610286844708,6
"1267",22,68,559.817,6
"1268",18,67,802.776400594943,17
"1269",25,69,3248.39585389931,14
"1270",17,57,380.563798219585,5
"1271",23,43,4079,17
"1272",21,89,199.098661378285,15
"1273",3,37,855.423896876549,20
"1274",19,92,1676.34353405726,10
"1275",4,32,26228.6192364898,44
"1276",4,28,46148.0009915716,38
"1277",6,78,4632.53899308983,14
"1278",11,45,562.278631631135,17
"1279",20,37,75138.759,14
"1280",11,74,4788.84184432325,92
"1281",6,35,17131.9077838374,47
"1282",28,36,678.336142786316,19
"1283",8,52,2588,15
"1284",15,88,767.339585389931,18
"1285",13,27,751.487357461577,19
"1286",14,46,223.220573689416,6
"1287",8,74,125.612,5
"1288",15,68,35655.9543877045,52
"1289",25,45,2487.07996051333,18
"1290",19,84,1518.74777887463,15
"1291",13,39,29804.7694595935,35
"1292",29,28,141.278931750742,5
"1293",12,66,7668.74467030243,108
"1294",23,67,28139.0004957858,39
"1295",29,31,4721.01140307387,28
"1296",11,34,106.052423343225,4
"1297",26,42,719.843827466534,17
"1298",26,37,39690.3143282102,21
"1299",15,57,3787.38351431392,11
"1300",7,45,18814.9429846306,43
"1301",15,25,486.442736737729,20
"1302",16,66,163.080813088746,18
"1303",2,91,460.316023738872,7
"1304",23,33,19461.2781358453,46
"1305",24,60,8439.4903321765,89
"1306",8,45,355.880019831433,20
"1307",8,80,245.121467526029,19
"1308",15,67,609.9058006941,86
"1309",20,54,8561.24243926624,116
"1310",16,84,63207.82,20
"1311",8,61,216.247,5
"1312",30,63,4565.17226061204,20
"1313",1,22,157.638,5
"1314",19,31,48331.9504214179,45
"1315",4,69,479.275,5
"1316",20,72,1836.71865745311,8
"1317",18,67,849.355478433317,17
"1318",23,22,767.380267724343,17
"1319",26,34,8231.2245909767,88
"1320",28,93,398.925,5
"1321",17,91,767.719644619941,13
"1322",3,40,49165.820525533,43
"1323",28,54,45998.0401586515,49
"1324",18,33,32278.9955379276,41
"1325",22,90,2515.52813425469,16
"1326",29,95,413.204759543877,19
"1327",5,72,4132.6169792695,17
"1328",29,42,6873.99801685672,97
"1329",13,81,3033.50148075025,12
"1330",19,55,223.552801189886,18
"1331",1,36,33169.0381755082,26
"1332",18,48,1998.96876549331,103
"1333",17,25,530.355974219137,18
"1334",19,63,490.727002967359,5
"1335",10,70,7767.68715914725,54
"1336",14,28,136.067426871591,19
"1337",15,74,210.288,5
"1338",4,45,3046.97235932873,11
"1339",9,35,6943.44075359445,112
"1340",7,67,6529.58254833912,89
"1341",23,48,499.728309370352,17
"1342",23,48,5925.80069410015,104
"1343",18,39,3939.29911154985,13
"1344",14,49,27470.9300941993,43
"1345",9,80,201.8,5
"1346",26,69,6732.59791769955,50
"1347",7,78,550.995,5
"1348",25,62,4557.00297471492,29
"1349",16,92,2111.91312931885,20
"1350",21,59,265.393175074184,5
"1351",13,72,137.224,4
"1352",28,50,332.4545,5
"1353",19,29,44614.2538423401,44
"1354",27,60,14243.1090728805,60
"1355",7,47,694.344075359445,82
"1356",27,42,99567.77,14
"1357",5,61,12322.5473475459,48
"1358",28,78,143,6
"1359",10,66,671.006910167818,20
"1360",2,51,21312.5612295488,44
"1361",19,39,757.375309866138,19
"1362",6,88,47782.2548339117,35
"1363",16,73,38911.4070401587,70
"1364",30,41,3865.09131293189,12
"1365",22,30,43038.1864154685,63
"1366",30,46,3528.74863658899,90
"1367",17,43,591.293009419931,18
"1368",27,54,112.2765,6
"1369",20,68,2427.19842053307,18
"1370",23,37,202.801189885969,17
"1371",25,76,579.141164856861,19
"1372",24,74,3994.02764067127,18
"1373",8,71,648.3212692117,19
"1374",14,38,24953.7055032226,36
"1375",24,55,39058.8443232524,35
"1376",10,81,3243,19
"1377",13,71,10088.8170550322,40
"1378",6,79,1675.17275419546,13
"1379",9,64,270.865974282888,5
"1380",14,51,90.9549950544016,5
"1381",19,37,317.37216189536,20
"1382",4,100,305.926,5
"1383",25,99,638.316311353495,18
"1384",9,33,6356.11056023798,91
"1385",18,91,3606.43632773939,19
"1386",10,55,541.6875,6
"1387",26,34,1014.00594942985,37
"1388",17,54,845.507684680218,20
"1389",1,60,665.659395141299,17
"1390",3,49,87524.4575,13
"1391",17,60,367.726013847676,4
"1392",26,48,4420,16
"1393",3,43,7009.13634110064,37
"1394",18,27,4071.01735250372,110
"1395",12,33,23840.1849281111,41
"1396",30,48,27701.498,14
"1397",23,54,3701.83440753594,91
"1398",17,55,905.448686167576,17
"1399",21,61,129.344,5
"1400",22,48,694.344075359445,17
"1401",21,55,34567.4164600892,49
"1402",5,39,6834.38671294001,98
"1403",13,43,350.152,5
"1404",14,63,5148.80713931582,47
"1405",19,30,380,10
"1406",10,45,4704.68854886476,23
"1407",6,77,361,15
"1408",29,47,3975.97025285077,107
"1409",26,65,4691.04343534057,12
"1410",21,81,302,5
"1411",22,90,554.111,5
"1412",13,62,1222.76061204344,17
"1413",7,52,444.707,5
"1414",14,39,3845.29895884978,117
"1415",7,46,1419.07996051333,17
"1416",29,60,757.375309866138,18
"1417",12,58,497.245796241345,4
"1418",9,25,31214.7808626673,34
"1419",11,24,237.529179030663,6
"1420",23,76,761.24777887463,12
"1421",15,58,24874.4987605354,39
"1422",11,79,1277.20631786772,13
"1423",2,75,49759.67,17
"1424",7,89,460.46,5
"1425",28,65,21192.2935052058,40
"1426",9,48,635.113524185587,15
"1427",10,47,363.1285,5
"1428",6,57,72.106824925816,7
"1429",2,40,45667.053,14
"1430",12,38,2666.53445711453,112
"1431",4,54,505.5,5
"1432",15,76,2117.19038175508,42
"1433",24,82,547.02,5
"1434",20,38,517.3875,5
"1435",24,41,39966.8299454636,29
"1436",4,38,4721.67724343084,94
"1437",7,64,39363.5101636093,58
"1438",22,59,252.999504214179,110
"1439",2,31,510.252850768468,19
"1440",12,65,205.694362017804,5
"1441",20,39,2080,15
"1442",13,63,17563.019335647,47
"1443",26,24,2346.16261774913,98
"1444",14,76,295.93,4
"1445",20,58,269.133036597428,5
"1446",6,31,233.115518096182,20
"1447",4,30,518.656,5
"1448",11,40,789.953396132871,95
"1449",21,59,90088.24,16
"1450",10,36,260.128904313337,20
"1451",15,49,996.544916090819,16
"1452",30,54,49229.539,19
"1453",16,48,1198.84353405726,15
"1454",5,68,31428.1606346059,47
"1455",8,51,6678.66831928607,49
"1456",28,30,360.3915,5
"1457",7,51,82206.432,15
"1458",30,40,41557.1660882499,39
"1459",29,32,735.364402578086,18
"1460",14,31,400.791295746785,5
"1461",22,62,29785.7600396629,31
"1462",13,99,495.635,5
"1463",14,37,49136.7342588002,34
"1464",2,43,794.572632622707,19
"1465",1,69,2103.88005923001,15
"1466",3,60,628.62270699058,18
"1467",11,45,3223.3187902826,113
"1468",28,34,465.22997032641,6
"1469",2,48,4148.5538005923,17
"1470",10,82,479.5125,5
"1471",27,51,31072.464055528,25
"1472",17,43,504.750740375123,15
"1473",14,93,568.293,5
"1474",19,35,3548.7585523054,89
"1475",14,52,821.407040158652,18
"1476",19,64,924.171767028628,13
"1477",27,82,2178.52912142152,20
"1478",10,78,574.0875,5
"1479",4,39,16294.3837382251,49
"1480",1,96,127.062809099901,6
"1481",6,93,364.439762022806,17
"1482",23,37,4398.82773938796,15
"1483",7,51,871.411648568608,14
"1484",20,70,4939.87314906219,16
"1485",5,89,6448.19533961329,96
"1486",23,76,6134.24987605354,50
"1487",18,67,158.028,5
"1488",8,91,37835.1908775409,34
"1489",23,65,627.310857709469,17
"1490",14,40,7026.43529995042,26
"1491",1,93,1209.40276406713,18
"1492",9,89,7977.51611303917,93
"1493",30,42,3607.02330193356,26
"1494",14,48,2532,12
"1495",18,80,240.975,5
"1496",30,82,3819.22606120434,18
"1497",22,71,40.0395647873393,6
"1498",5,90,3916.31095755183,18
"1499",20,55,44433.3842340109,57
"1500",6,33,2858.24491819534,54
"1501",7,47,2790.62191510365,14
"1502",21,102,583.6355,5
"1503",1,91,2856.17769002961,15
"1504",19,46,37318.7793753099,38
"1505",6,53,33202.1690629648,38
"1506",15,59,487.241447694596,19
"1507",4,38,4594.1497273178,98
"1508",26,43,442.342729970326,5
"1509",10,33,615.431333663857,18
"1510",2,27,262.779375309866,19
"1511",10,67,41343.9548834903,54
"1512",15,26,493.75568743818,7
"1513",1,35,90396.01,20
"1514",9,66,1461,17
"1515",7,49,3780.64659427443,15
"1516",6,62,423.609,5
"1517",17,27,39170.8616757561,51
"1518",13,41,2048.98815399803,21
"1519",3,87,478.9125,6
"1520",2,89,215.679525222552,7
"1521",19,74,596.295488349033,16
"1522",21,91,4962.09674234946,16
"1523",24,65,1448.41658440276,17
"1524",14,71,242.16,5
"1525",9,76,2499.57551826259,11
"1526",9,96,37.0365974282888,5
"1527",17,76,450.5625,5
"1528",8,65,66462.6305,16
"1529",5,70,471.592,4
"1530",7,88,397.323,4
"1531",8,95,127.810089020772,5
"1532",11,35,87381.3105,21
"1533",28,65,283.64,5
"1534",26,24,346.171541893902,18
"1535",20,77,30684.2216162618,47
"1536",12,62,2833.80713931582,88
"1537",1,36,3741.30306021718,11
"1538",11,42,58093.4795,15
"1539",26,22,73278.291,13
"1540",16,85,3043.47038499506,16
"1541",28,32,35185.8547347546,57
"1542",14,106,424.419386745796,4
"1543",24,90,110,4
"1544",1,37,11363.51,20
"1545",26,37,56309.52,19
"1546",30,65,139.242,5
"1547",5,61,821.407040158652,18
"1548",30,36,7502.71789786812,73
"1549",8,77,262.957551826259,10
"1550",23,91,732.550839091807,14
"1551",18,37,502.98,5
"1552",18,65,2344.10708973723,32
"1553",8,85,4608.28358948934,84
"1554",14,78,294.492,5
"1555",18,58,2986,16
"1556",29,51,5138.54635597422,41
"1557",16,52,13920.4224095191,36
"1558",14,35,3169.70748636589,82
"1559",21,90,574.4055,6
"1560",26,55,357.176995537928,18
"1561",3,34,95.0469831849654,5
"1562",8,79,17551.4010907288,34
"1563",7,44,3975.19249753208,16
"1564",25,80,27116.4581060982,48
"1565",6,51,48206.4110064452,33
"1566",3,97,564.975,6
"1567",4,83,4773.19101678184,19
"1568",20,48,28432.1646008924,44
"1569",5,77,524.94,5
"1570",26,100,336.663,5
"1571",23,50,898.445215666832,17
"1572",25,27,518.13,5
"1573",26,39,4972.74863658899,117
"1574",15,54,602.4375,5
"1575",9,53,434.73,5
"1576",30,70,1110.2532082922,21
"1577",23,38,465.52,5
"1578",5,82,481.474,5
"1579",27,50,7919.845314824,127
"1580",30,83,37,5
"1581",27,24,3655.14313919052,11
"1582",12,48,154.6065,6
"1583",27,81,71353.347,18
"1584",17,31,41374.4546355974,48
"1585",25,63,12138.9826474963,45
"1586",29,59,3478.93830207305,15
"1587",3,42,3921.29861796644,13
"1588",24,49,178.352126607319,4
"1589",27,28,641.317798710957,17
"1590",21,41,2575.27615270203,89
"1591",4,29,236,4
"1592",1,53,267.186911254338,18
"1593",26,22,2184.08230044621,33
"1594",3,53,642.906792265741,94
"1595",13,65,168.249876053545,18
"1596",13,23,139.930761622156,4
"1597",5,30,36466.9955379276,26
"1598",3,39,31457.2989588498,45
"1599",23,35,18731.2087258304,46
"1600",26,28,408.393175074184,4
"1601",28,82,591.293009419931,18
"1602",29,54,8934.69013386217,119
"1603",20,31,529.351512146753,17
"1604",14,88,584.211,5
"1605",28,20,2698.67327714427,93
"1606",25,88,1226.7467917078,19
"1607",23,50,42238.7307882995,26
"1608",2,80,370.026,5
"1609",29,55,6159.1472483887,33
"1610",1,33,309.693372898121,5
"1611",16,71,6414.17848289539,97
"1612",9,47,45018.9856222112,47
"1613",3,77,204.695845697329,6
"1614",13,65,330.673247778875,15
"1615",26,93,2654,16
"1616",6,40,185.816023738872,6
"1617",19,52,36416.0733763014,48
"1618",25,68,25745.7580565196,38
"1619",15,87,291.855588526212,5
"1620",7,90,37270.442,22
"1621",3,79,2177.53208292201,22
"1622",22,64,48584.027764006,39
"1623",25,25,19575.406048587,56
"1624",10,64,431.279127416956,17
"1625",3,59,1127,17
"1626",15,37,41088.6038671294,21
"1627",21,68,751.394866732478,14
"1628",7,83,173.171117705242,4
"1629",19,19,14100.9876053545,38
"1630",6,34,4590.64264560711,18
"1631",6,88,171.25433812593,19
"1632",20,74,656.051332675222,15
"1633",8,78,4844,17
"1634",25,51,246.853743182945,19
"1635",4,79,5237.59543877045,97
"1636",24,67,17052.3252354983,51
"1637",22,76,2300.44916090819,17
"1638",4,28,14678.8001983143,35
"1639",5,25,332.329201784829,17
"1640",19,65,3216.24975320829,14
"1641",20,61,3137.79269496545,16
"1642",5,74,401.784828953892,17
"1643",15,78,2007.03455083909,16
"1644",8,96,2268.87956564659,16
"1645",20,50,1169.68608094768,17
"1646",23,49,3435.60513326752,22
"1647",13,50,1075.87166831194,13
"1648",23,91,2079.91559723593,11
"1649",27,81,3226.81145113524,20
"1650",3,62,985.408031730292,17
"1651",6,37,139.794,5
"1652",12,68,26104.4229053049,49
"1653",15,101,4597.90424481737,16
"1654",30,63,145.656,5
"1655",10,33,235.883283877349,5
"1656",6,83,2389.81984205331,16
"1657",16,55,3340.0789733465,16
"1658",20,49,48135.8532473971,54
"1659",14,68,47487.9890927119,48
"1660",29,78,1434.16288252715,15
"1661",3,37,21719.1155180962,50
"1662",14,72,10369.9677739217,36
"1663",17,26,385.142290530491,18
"1664",23,77,3509.05824284304,19
"1665",9,42,5668.17947446703,31
"1666",9,43,43824.9801685672,57
"1667",5,59,356.176499752107,18
"1668",13,89,405.2105,5
"1669",13,87,254.52,5
"1670",24,63,270.0705,6
"1671",26,79,3188.31036192365,96
"1672",11,60,554.028,5
"1673",6,47,45370.9439762023,50
"1674",18,54,339.024,4
"1675",8,62,280.047,6
"1676",5,49,4479.91658440276,14
"1677",3,45,386.393,5
"1678",29,45,2370,12
"1679",10,67,460.228061477442,18
"1680",16,56,340.168567178979,18
"1681",25,48,565.32,5
"1682",9,43,38899.6777392167,47
"1683",10,70,501.435,5
"1684",28,26,351.520771513353,6
"1685",2,48,6068.95984134854,53
"1686",8,49,35101.7997025285,36
"1687",12,44,146.595,6
"1688",27,26,950.470996529499,18
"1689",3,24,732.171541893902,19
"1690",10,32,50052.450173525,40
"1691",25,59,809.401090728805,19
"1692",6,26,46399.9930589985,38
"1693",13,26,1901.29615004936,11
"1694",21,56,4550.21318790283,52
"1695",23,55,5149.27218641547,48
"1696",7,42,39554.02,15
"1697",23,89,84010.1325,16
"1698",8,33,7548.47744174517,55
"1699",4,81,32431.1874070402,45
"1700",15,88,3568.85374318294,97
"1701",23,95,592.87,5
"1702",25,57,1451,13
"1703",11,74,2355.00493583416,18
"1704",25,40,40518.9955379276,33
"1705",10,34,15201.5904809122,54
"1706",25,57,82,5
"1707",6,39,5385.66881507189,75
"1708",4,20,12128.013882003,49
"1709",27,55,6221.23946455131,89
"1710",11,49,534.264749628161,17
"1711",24,27,1753.86911254338,93
"1712",18,74,869.579077838374,19
"1713",8,70,45907.9345562717,47
"1714",13,30,1514.2488844819,93
"1715",27,52,4639.18195339613,31
"1716",12,71,498.1765,6
"1717",27,29,412.204263758057,17
"1718",2,50,402.597917699554,19
"1719",22,73,1680.33958538993,17
"1720",19,65,319,4
"1721",3,79,14890.3787803669,48
"1722",15,66,39407.9970252851,44
"1723",28,74,356.7065,5
"1724",9,31,27589.5597421914,29
"1725",16,46,98604.59,16
"1726",1,43,1535.20187561698,12
"1727",1,42,451.023,5
"1728",7,29,578.292,5
"1729",28,26,228.886745796241,6
"1730",25,66,4439.61303060217,15
"1731",22,50,367.727813584531,20
"1732",10,27,484.479920674269,19
